-Infini;+Infini;+Infini;12,76032;115,9609;8,035836
-Infini;+Infini;+Infini;359,5391;121,8284;359,849
-Infini;+Infini;+Infini;359,2188;121,3449;359,8948
-Infini;+Infini;+Infini;359,1689;121,6061;359,9346
-Infini;+Infini;+Infini;359,1192;121,5693;359,9583
-Infini;+Infini;+Infini;359,134;121,6115;359,9611
0,00566;0,09578;0,27375;359,5526;121,0972;-0,004712027
0,00634;0,10727;0,30316;359,5779;121,0968;359,9724
0,00651;0,11028;0,31053;359,5166;121,0939;0,01110741
0,00664;0,11215;0,31449;359,5927;121,0757;359,9788
0,00663;0,11191;0,3148;359,5375;121,0923;-0,002532348
0,00666;0,11216;0,31656;359,55;121,0846;359,9883
0,00745;0,12853;0,35902;359,5768;121,0719;359,9772
0,00789;0,13491;0,37513;359,521;121,0762;359,9885
0,00975;0,17472;0,47538;359,5739;121,1009;-0,00268786
0,01103;0,19778;0,53539;359,5346;121,0878;0,01090095
0,01196;0,21751;0,5863;359,5237;121,1109;0,02454028
0,01108;0,20479;0,55514;359,5533;121,0859;359,9839
0,01282;0,24154;0,64689;359,5334;121,0982;-0,002300422
0,01347;0,24731;0,66217;359,5507;121,094;0,001567523
0,01622;0,3092;0,81303;359,5554;121,0761;0,01905475
0,02014;0,37854;0,99138;359,5173;121,0881;0,01256539
0,01911;0,37371;0,973;359,568;121,0692;-0,0003106491
0,01816;0,35326;0,92203;359,5309;121,0954;0,002761824
0,01826;0,34327;0,89707;359,5474;121,0916;0,0001810723
0,01614;0,31167;0,81853;359,5477;121,0882;0,00754474
0,01478;0,28775;0,75799;359,5219;121,1047;0,01924884
0,01331;0,26441;0,69888;359,5198;121,0881;0,001417754
0,01263;0,24887;0,65979;359,5425;121,0947;359,9923
0,01234;0,24514;0,6501;359,5032;121,0635;0,002190492
0,01159;0,22852;0,60927;359,5769;121,0886;359,9804
0,01109;0,21691;0,57983;359,5368;121,0998;0,02969087
0,01206;0,22809;0,61017;359,5459;121,0737;0,002319362
0,01179;0,2224;0,59686;359,5315;121,0881;0,00804291
0,01341;0,2788;0,74049;359,5635;121,1048;0,001184232
0,01231;0,25034;0,66829;359,5493;121,0621;359,9783
0,01177;0,23808;0,63789;359,515;121,1011;0,0005880842
0,01027;0,20487;0,55352;359,5337;121,0948;0,002348449
0,00962;0,18901;0,51373;359,5467;121,0922;-0,002627825
0,00905;0,175;0,47885;359,549;121,0929;0,007456783
0,01125;0,22614;0,6047;359,5668;121,0965;0,01004065
0,00778;0,16084;0,44353;359,5452;121,0979;0,02291779
0,00692;0,15003;0,41627;359,5379;121,1035;0,008206565
0,00603;0,13109;0,36917;359,5473;121,105;0,01281873
0,00569;0,11671;0,33342;359,512;121,1109;0,004173383
0,00522;0,10087;0,29415;359,5493;121,0936;0,00387768
0,00533;0,10359;0,3007;359,5407;121,0855;-0,004282666
0,00513;0,0966;0,28292;359,541;121,0813;-0,000920064
0,00541;0,10771;0,31093;359,5544;121,0785;-0,002113527
0,00514;0,09942;0,29036;359,5275;121,0698;359,9811
0,00496;0,09589;0,28173;359,5401;121,0804;359,9935
0,00501;0,09559;0,28107;359,5193;121,0837;359,9855
0,00474;0,08333001;0,24967;359,5547;121,0818;359,9911
0,00486;0,08531;0,25442;359,598;121,0771;-0,001120258
0,00494;0,08585;0,25508;359,5428;121,0838;0,003739247
0,0048;0,08258;0,24569;359,5824;121,0663;359,9813
0,00515;0,09637;0,27944;359,5591;121,0748;0,0124998
0,00633;0,13096;0,3662;359,6034;121,056;-0,005593965
0,00707;0,154;0,42295;359,558;121,0663;0,0136818
0,00867;0,21549;0,57478;359,7825;121,1215;0,005293788
0,00883;0,22497;0,5974;359,5175;121,0395;359,9651
0,00901;0,24459;0,64538;359,5629;121,0715;0,01962141
0,00923;0,26502;0,6981;359,5689;121,072;0,01481629
0,008239999;0,24636;0,65351;359,5837;121,0631;0,02565671
0,00754;0,23251;0,61991;359,5511;121,087;0,0191141
0,00781;0,25955;0,6893;359,5746;121,0754;0,003937258
0,00696;0,23275;0,62346;359,5681;121,0767;0,007634807
0,00561;0,17782;0,48749;359,4422;121,0295;0,01757744
0,00501;0,15273;0,42617;359,5498;121,0657;0,01621119
0,00471;0,14223;0,4007;359,5973;121,0557;0,0001301904
0,00507;0,16164;0,45004;359,551;121,0586;359,9917
0,00551;0,1796;0,49576;359,5531;121,0495;359,9902
0,00575;0,17987;0,49669;359,5693;121,0549;359,9905
0,00648;0,19961;0,54573;359,5504;121,0523;359,9843
0,00732;0,23799;0,64343;359,6826;121,0994;359,9839
0,00798;0,25716;0,69233;359,449;121,0123;0,009314219
0,00937;0,28773;0,76817;359,5939;121,0622;0,003179119
0,00773;0,21;0,57349;359,6076;121,0736;0,0131965
0,00713;0,18113;0,50081;359,5965;121,0563;0,0007271396
0,00675;0,16226;0,45102;359,6011;121,0682;0,001529399
0,01142;0,26797;0,71544;359,5793;121,0727;359,9928
0,009319999;0,22014;0,59644;359,5998;121,0665;0,007570901
0,00744;0,17235;0,47357;359,6045;121,0707;-0,002811196
0,00689;0,14601;0,40745;359,5823;121,0587;-0,002799358
0,00553;0,09734;0,28412;359,5991;121,0685;359,9891
0,00508;0,08482;0,25287;359,5959;121,0608;0,007780299
0,00479;0,08076999;0,24153;359,5876;121,0703;359,9894
0,00512;0,09455001;0,27511;359,7504;121,143;359,9895
0,00508;0,09722;0,2802;359,6059;121,0629;359,9875
0,00514;0,10114;0,29069;359,5977;121,0816;359,9899
0,00461;0,09029;0,26307;359,6224;121,0832;359,9908
0,00456;0,09357;0,26965;359,5826;121,0882;0,007663421
0,00456;0,1003;0,2858;359,6309;121,0824;359,987
0,00411;0,09978;0,28249;359,6152;121,0822;359,9854
0,00385;0,10252;0,28857;359,6268;121,0593;0,0009405449
0,00353;0,09880999;0,27781;359,6037;121,0929;0,001528892
0,0035;0,09963;0,27931;359,654;121,0774;359,9918
0,00337;0,0914;0,25824;359,6198;121,0817;-0,003156137
0,00382;0,09251;0,26122;359,6418;121,0692;-0,004569752
0,00391;0,08745;0,24787;359,6003;121,0874;0,02935623
0,00447;0,08826;0,25048;359,6146;121,0891;359,9714
0,00487;0,08802;0,25057;359,5914;121,0822;-0,0008889611
0,00539;0,09074;0,2579;359,6432;121,0861;-0,002305833
0,0058;0,09516;0,27013;359,5945;121,1109;359,9923
0,00602;0,09581;0,27221;359,6396;121,1017;0,002882517
0,00629;0,09657;0,2756;359,6275;121,1037;0,01031929
0,00624;0,09614;0,27475;359,6363;121,0991;0,0103762
0,00568;0,08738;0,25376;359,64;121,1104;-0,003341949
0,00576;0,08865;0,25755;359,5991;121,1273;0,01415445
0,00526;0,08735;0,25425;359,6155;121,0998;0,0002177172
0,00494;0,08627;0,25092;359,6065;121,0952;-0,0006398383
0,00473;0,09031;0,2615;359,6261;121,0965;0,0115873
0,00444;0,0887;0,25736;359,6502;121,1021;359,9822
0,00387;0,08091;0,23716;359,6299;121,0879;0,01700821
0,00369;0,08128;0,23725;359,6456;121,0883;359,9937
0,00338;0,075;0,22162;359,6564;121,0914;5,202776E-07
0,00339;0,07245;0,21536;359,6399;121,0712;359,9895
0,00366;0,07368;0,21877;359,6452;121,0842;359,9892
0,00372;0,06823;0,20602;359,6613;121,0809;359,9818
0,00387;0,06886;0,20755;359,682;121,0803;359,9726
0,00348;0,0607;0,18786;359,6627;121,0828;359,9836
0,00342;0,06179;0,18967;359,6756;121,0819;359,9735
0,0036;0,06241;0,19134;359,6438;121,08;359,9898
0,00389;0,06274;0,19313;359,6676;121,081;3,868727E-07
0,00356;0,06058;0,18789;359,665;121,0953;359,9738
0,00378;0,06697;0,20401;359,4789;121,0273;-0,005133833
0,0038;0,07145;0,21523;359,8245;121,134;359,9821
0,00382;0,07746;0,23028;359,5049;121,0156;0,01098154
0,00376;0,08081;0,23807;359,6712;121,0709;0,01204493
0,00412;0,0965;0,27648;359,6723;121,0684;0,008092519
0,00422;0,09891;0,2825;359,6922;121,076;-0,0010814
0,00424;0,09389;0,27052;359,8782;121,1327;359,993
0,00432;0,09182;0,26679;359,6841;121,068;0,01141984
0,00423;0,08873;0,25981;359,6762;121,0521;0,02107218
0,00493;0,08679;0,25852;359,6975;121,0787;0,004289445
0,00564;0,09842;0,29074;359,6335;121,0653;0,0200053
0,00511;0,09973;0,29247;359,7104;121,0916;359,9921
0,00512;0,10538;0,30607;359,6851;121,0821;0,02068369
0,0043;0,10424;0,30222;359,6907;121,0998;0,004042251
0,00471;0,10678;0,31145;359,6756;121,0761;0,02665954
0,0047;0,12104;0,34723;359,4925;121,019;0,02889417
0,00506;0,14355;0,40442;359,7031;121,1021;-0,002607673
0,0058;0,17338;0,47954;359,6419;121,0752;359,9901
0,00632;0,19664;0,5389;359,645;121,0754;0,0007345396
0,00629;0,21085;0,57489;359,6666;121,0789;0,001918488
0,00604;0,21832;0,59308;359,8362;121,1456;359,9617
0,00603;0,22067;0,59832;359,6971;121,0914;0,008918471
0,00595;0,21733;0,58931;359,6458;121,079;0,01443409
0,00638;0,22841;0,61631;359,6829;121,0986;0,004032382
0,0064;0,22848;0,61471;359,6575;121,0934;0,01330222
0,00667;0,23231;0,62247;359,6734;121,1125;-0,004925208
0,00708;0,24992;0,66612;359,6816;121,1171;0,001567633
0,00673;0,24274;0,64836;359,6762;121,1196;359,9927
0,00642;0,23279;0,62276;359,6472;121,0994;0,01918767
0,00625;0,22102;0,59297;359,6572;121,1085;0,005531204
0,00625;0,21161;0,56829;359,6821;121,1137;0,005940581
0,00593;0,19779;0,53293;359,6558;121,1207;359,99
0,00603;0,19935;0,53595;359,6462;121,1184;-0,002027844
0,00695;0,23872;0,6309;359,6835;121,1369;359,992
0,00673;0,22252;0,59095;359,6204;121,1169;0,006664584
0,00664;0,21775;0,57992;359,6453;121,1198;-0,005606346
0,00617;0,18789;0,5052;359,6396;121,1138;0,0004038162
0,00647;0,18872;0,50587;359,6613;121,1161;-0,002441048
0,00654;0,18007;0,48346;359,6449;121,101;0,00434467
0,00711;0,18875;0,5035;359,6408;121,1161;-0,002456675
0,00771;0,20211;0,53569;359,6367;121,1071;0,0002235998
0,00868;0,21971;0,57784;359,6422;121,0991;0,002239879
0,00956;0,23554;0,61602;359,6129;121,1137;0,006867886
0,009819999;0,23956;0,62539;359,6492;121,134;-0,004749752
0,009670001;0,23299;0,60874;359,62;121,1261;-0,005009387
0,00906;0,21305;0,55831;359,6352;121,1192;-0,00356898
0,00754;0,18782;0,50019;359,6111;121,1408;359,9943
0,00665;0,15193;0,41042;359,4434;121,078;0,01885843
0,00828;0,23212;0,61045;359,647;121,149;-0,005416603
0,00792;0,2897;0,77604;359,6515;121,1518;0,03817855
0,09477;0,61813;2,29015;359,6266;121,1425;0,01587296
4E-05;0,37024;2,34568;359,5912;121,1584;0,01300172
-0,09057;0,32703;2,3545;359,5763;121,1332;0,001324919
-0,02095;0,3274;2,3537;359,6317;121,1417;359,9884
0,00533;0,02024;0,21568;359,598;121,135;0,001740393
0,01816;0,12244;0,58351;359,6137;121,1287;359,9939
0,03114;0,31529;1,00832;359,5898;121,1094;0,007183074
0,07912999;1,16542;3,16017;359,5975;121,1141;0,008729239
0,06825;1,03341;2,67032;359,6176;121,1064;0,003117784
0,0172;0,2703;0,70539;359,5712;121,1306;-0,005205497
0,01161;0,18205;0,48509;359,5804;121,115;359,9791
0,01041;0,13859;0,38296;359,5868;121,1202;-0,001207027
0,00676;0,10848;0,30607;359,5603;121,1227;0,0005303024
0,0065;0,09945;0,28096;359,6229;121,1048;359,9907
0,00571;0,11039;0,30314;359,5767;121,1356;-0,00507757
0,00471;0,10505;0,28694;359,635;121,1085;359,9717
0,00427;0,1178;0,31565;359,6086;121,1156;0,01118646
0,00387;0,08708;0,24235;359,5555;121,1021;-0,0003523923
0,00359;0,08457;0,2368;359,6135;121,1127;0,004552531
0,00376;0,08723;0,24341;359,6027;121,1042;0,01069399
0,00469;0,10989;0,29915;359,6178;121,1157;359,9882
0,00535;0,12196;0,32968;359,5937;121,0977;-0,005604244
0,00632;0,14485;0,38624;359,5707;121,1115;-0,0009178323
0,00669;0,15005;0,40086;359,6319;121,0778;359,9916
0,00746;0,16758;0,44505;359,598;121,0969;0,001173888
0,00805;0,18244;0,48413;359,5865;121,0852;0,002131048
-0,01716;0,17205;0,48949;359,6279;121,1065;-0,000194878
0,0095;0,19125;0,51138;359,5808;121,0968;0,00461489
0,00805;0,16011;0,43304;359,6097;121,1061;359,994
0,0084;0,16583;0,44897;359,6012;121,0914;-0,00196394
0,00549;0,10719;0,29917;359,6014;121,0941;-0,0008061286
0,00625;0,12611;0,34742;359,605;121,1026;-0,003918514
0,00637;0,12734;0,35193;359,5886;121,0854;-0,0006174945
0,00622;0,12282;0,34049;359,5882;121,0856;0,009052543
0,00609;0,11744;0,32715;359,6073;121,1021;0,01209453
0,00576;0,10859;0,30424;359,6148;121,0876;0,01601201
0,00678;0,12228;0,34058;359,5911;121,0935;0,01561705
0,0061;0,11114;0,31145;359,5757;121,1005;-0,003100457
0,00724;0,13572;0,37464;359,5555;121,0971;0,0004186284
0,00688;0,12916;0,35767;359,5964;121,089;-0,002210675
0,00664;0,12539;0,34783;359,5921;121,0888;359,9872
0,0065;0,12868;0,35479;359,5626;121,0954;0,003405522
0,00607;0,12179;0,33588;359,6068;121,0653;0,007381313
0,00632;0,13385;0,3656;359,5708;121,0739;359,9892
0,00605;0,13314;0,36269;359,5751;121,0719;0,0207652
0,00598;0,13933;0,37806;359,5525;121,0658;359,9772
0,00525;0,1324;0,35966;359,5843;121,07;0,002924278
0,00535;0,13454;0,36554;359,5594;121,0847;359,9903
0,00503;0,12615;0,34405;359,5908;121,0683;0,004544619
0,00504;0,12883;0,35037;359,6129;121,0729;0,002889289
0,00446;0,1196;0,32669;359,5963;121,0558;-0,003304119
0,00409;0,11872;0,32502;359,6149;121,0567;359,9736
0,00344;0,1014;0,28215;359,6098;121,0419;359,9808
0,00325;0,09526;0,26809;359,5984;121,0412;359,9805
0,00317;0,08607;0,24677;359,6133;121,0317;0,001465149
0,00318;0,08613;0,24788;359,5869;121,0301;359,988
0,00344;0,08128;0,23667;359,5927;121,0262;359,9898
0,00337;0,07736;0,22717;359,5962;121,0271;0,004105259
0,00379;0,09245;0,26632;359,5886;121,0236;-0,004695263
0,00356;0,10882;0,30653;359,567;121,0302;359,9894
0,00331;0,10246;0,2901;359,5883;121,0218;0,01583687
0,00339;0,10516;0,29664;359,5637;121,0197;359,994
0,00336;0,10378;0,29261;359,5862;121,0177;0,002757681
0,00337;0,10684;0,29973;359,5783;121,0148;-0,0008931914
0,00333;0,11076;0,30909;359,589;121,0121;0,006858019
0,00309;0,10877;0,30333;359,5659;121,0128;0,009138961
0,00285;0,10802;0,30123;359,5912;121,0175;359,9911
0,0028;0,12903;0,35373;359,5841;121,0226;359,9902
0,00242;0,11606;0,32086;359,6018;121,0223;0,006807114
0,00228;0,10794;0,30072;359,591;121,0253;0,004474235
0,00224;0,10526;0,29398;359,6173;121,0369;359,9884
0,00226;0,10439;0,29178;359,5947;121,0229;0,01026786
0,00325;0,11348;0,31715;359,6127;121,031;0,007671477
0,00342;0,11401;0,3187;359,6003;121,0355;-0,003578039
0,00348;0,11923;0,33114;359,5736;121,0222;0,01004408
0,00379;0,12191;0,3382;359,5959;121,0282;0,005666463
0,00377;0,12208;0,33813;359,59;121,0348;-0,00152684
0,00392;0,12554;0,34631;359,5917;121,0382;359,9911
0,00386;0,12011;0,33279;359,5967;121,0338;0,006775301
0,00389;0,12114;0,33492;359,5672;121,0468;0,01083627
0,00402;0,1245;0,34297;359,5839;121,0336;359,9942
0,00415;0,12944;0,35519;359,6036;121,0259;0,002615678
0,00405;0,13152;0,36026;359,6186;121,0638;6,003228E-07
0,00408;0,13582;0,37076;359,7587;121,0862;359,9648
0,00476;0,1466;0,39707;359,6339;121,0503;359,9848
0,00439;0,14432;0,39197;359,601;121,0738;0,00383271
0,00393;0,14028;0,38275;359,6323;121,0589;-0,002684413
0,00358;0,13584;0,37188;359,6326;121,0746;359,9917
0,00341;0,13874;0,37957;359,6261;121,0727;359,9893
0,00348;0,14018;0,38393;359,6213;121,0729;-0,003023532
0,00328;0,13381;0,36931;359,6217;121,0782;359,9865
0,00317;0,12662;0,35211;359,6253;121,0813;359,9931
0,00299;0,11554;0,32484;359,63;121,0719;0,009271908
0,00315;0,10032;0,28758;359,6286;121,068;359,9911
0,00287;0,08401;0,24774;359,6374;121,0689;-4,535763E-07
0,00272;0,07761;0,23188;359,6089;121,0472;359,9841
0,0026;0,07892;0,23617;359,6461;121,0728;-0,001153403
0,00278;0,07788;0,23443;359,6407;121,0706;359,9789
0,00258;0,07015;0,21523;359,6378;121,0742;0,02290126
0,00277;0,07803;0,23519;359,6627;121,0778;359,9659
0,00284;0,08744;0,25872;359,6191;121,0754;0,009840919
0,00318;0,10181;0,29344;359,6519;121,089;-0,001491584
0,00328;0,10875;0,31027;359,6537;121,0901;0,001720919
0,00323;0,10921;0,31185;359,6569;121,0895;359,993
0,00315;0,11131;0,31772;359,6731;121,0775;0,008869571
0,00331;0,12096;0,34205;359,6647;121,0812;359,9919
0,00322;0,12092;0,34237;359,6801;121,0741;0,0002508133
0,00303;0,12529;0,3531;359,6837;121,0696;0,01457938
0,00283;0,11909;0,33886;359,6541;121,061;0,02696539
0,00303;0,12995;0,3657;359,645;121,0971;359,9932
0,00329;0,13951;0,38906;359,4887;121,0391;0,01544633
0,00327;0,13939;0,38891;359,6616;121,1005;0,007852106
0,00308;0,13469;0,37837;359,8173;121,151;359,9939
0,00333;0,13774;0,38583;359,6596;121,0887;0,009288114
0,00397;0,15304;0,42291;359,6729;121,0861;0,01373184
0,00528;0,19247;0,51666;359,6428;121,0851;0,007281483
0,0051;0,18458;0,49861;359,6684;121,0775;3,882067E-06
0,00545;0,18022;0,4878;359,6248;121,0782;-0,0008639309
0,00577;0,18626;0,50255;359,6669;121,0991;-0,002762218
0,00609;0,18975;0,51033;359,6483;121,0707;359,9916
0,00625;0,18728;0,50376;359,6461;121,0953;0,01611486
0,00704;0,19739;0,52821;359,6251;121,0752;-0,004900872
0,0075;0,20569;0,54817;359,6474;121,0801;359,9921
0,00742;0,20555;0,5476;359,6422;121,0748;359,9925
0,00776;0,20914;0,55547;359,6497;121,0638;0,001730591
0,008189999;0,22083;0,58404;359,6269;121,0723;-0,004773149
0,00869;0,23168;0,61079;359,6341;121,0659;0,007950409
0,01257;0,32266;0,82937;359,6337;121,0769;0,01496777
0,0132;0,33499;0,85844;359,6548;121,0767;0,01038469
0,01173;0,3171;0,8166;359,4512;121,0259;0,02766533
0,009819999;0,28928;0,74938;359,6293;121,0903;0,02353604
0,00899;0,27349;0,71068;359,6031;121,0888;0,01798144
0,00875;0,26478;0,69019;359,6294;121,1049;0,02752232
0,00855;0,26391;0,68804;359,5906;121,104;0,01189118
0,00837;0,26938;0,70144;359,6003;121,0817;0,01958441
0,00817;0,26808;0,69768;359,557;121,0761;0,01510468
0,00756;0,25372;0,66079;359,7074;121,1412;359,9757
0,0069;0,23918;0,62417;359,4702;121,0595;0,01740284
0,00522;0,21179;0,55733;359,7503;121,1628;359,9926
0,00548;0,22986;0,59933;359,6681;121,134;0,02812738
0,00601;0,24538;0,63514;359,5916;121,1236;0,01805948
0,00758;0,28964;0,74289;359,4069;121,0779;0,009189606
0,0069;0,26725;0,68846;359,5656;121,1315;0,01313949
0,00732;0,26314;0,67879;359,6933;121,2052;359,9924
0,00744;0,26205;0,67526;359,5554;121,1488;0,001304138
0,01054;0,33549;0,84595;359,5608;121,1351;0,03717375
0,01138;0,3514;0,88251;359,4486;121,0909;0,0344039
0,01152;0,35044;0,88041;359,5482;121,1588;-0,002003162
0,01211;0,36192;0,90757;359,5692;121,1662;0,006968537
0,01173;0,31537;0,80017;359,5535;121,164;0,004967286
0,01123;0,31548;0,801;359,51;121,1645;-0,004043032
0,01128;0,31671;0,80202;359,5055;121,1611;0,01029946
0,01169;0,32423;0,81839;359,5334;121,1855;0,00452399
0,01229;0,33338;0,83752;359,4832;121,163;359,9887
0,01212;0,32498;0,8178;359,5324;121,1899;359,9901
0,01374;0,34776;0,86969;359,4779;121,2001;-0,003779933
0,01375;0,34765;0,86931;359,5387;121,1696;359,9838
0,01464;0,36207;0,89994;359,5125;121,1918;0,004284124
0,01452;0,35441;0,87927;359,6274;121,2439;0,00355683
0,01562;0,36675;0,90463;359,3491;121,159;0,09683302
0,01551;0,35559;0,87749;359,5412;121,2548;0,08745764
0,01576;0,39129;0,95458;359,3752;121,2084;0,07070288
0,01382;0,37493;0,91231;359,3075;121,1067;0,1096972
0,0108;0,35331;0,85933;359,6297;121,3595;0,04638492
0,00651;0,2576;0,63185;359,3724;121,2884;0,08075818
0,00658;0,23762;0,58802;359,3792;121,3942;0,1036985
0,00731;0,21538;0,54056;359,5;121,4989;0,03451193
0,00998;0,2482;0,62158;359,492;121,5554;0,02471277
0,01347;0,27316;0,68365;359,4589;121,6519;0,0367085
0,01565;0,27973;0,70467;359,4848;121,6787;0,01710711
0,01847;0,26437;0,67826;359,5273;121,7313;0,03197888
0,02282;0,28915;0,74497;359,4488;121,7214;0,01385205
0,02444;0,28695;0,7426;359,3889;121,843;0,06122991
0,02618;0,24722;0,65018;359,5739;121,8069;0,1128039
0,02627;0,24867;0,65392;359,5157;121,814;0,1205973
0,02858;0,2674;0,69844;359,6375;121,8943;0,1156233
0,03317;0,3003;0,78509;359,5272;121,7823;0,03611041
0,03277;0,29617;0,77726;359,7407;121,7939;0,2595133
0,03339;0,30378;0,80179;359,2509;121,8041;359,8202
0,0328;0,30945;0,81678;359,6221;121,8266;0,05952944
0,03318;0,3325;0,88045;359,6341;121,9713;0,1648171
0,03029;0,32476;0,86067;359,5757;121,7575;359,9782
0,02423;0,30641;0,8159699;359,4985;121,7041;359,9792
0,01693;0,2478;0,65752;359,4998;121,6779;0,02729658
0,01523;0,25146;0,66588;359,5101;121,6464;0,01963651
0,01574;0,30975;0,80631;359,5284;121,6029;359,9164
0,01547;0,38133;0,98642;359,4307;121,6125;0,00845403
0,01773;0,51973;1,32591;359,544;121,6026;0,07649969
0,01918;0,63739;1,62112;359,5126;121,6105;0,03973411
0,02024;0,67948;1,72013;359,5511;121,6122;0,0004698834
0,01904;0,75481;1,90239;359,4616;121,6151;0,0234098
0,0189;0,73933;1,86366;359,4639;121,6609;0,02436292
0,01543;0,65342;1,64799;359,5406;121,6938;0,03125142
0,01458;0,65862;1,66125;359,4823;121,721;0,02579405
0,01375;0,6476;1,63282;359,3893;121,6769;0,006597803
0,01239;0,62364;1,57198;359,4589;121,6736;359,9785
0,01223;0,61468;1,54474;359,3662;121,7248;359,9806
0,01308;0,63915;1,59942;359,3198;121,6848;0,01241528
0,014;0,73483;1,82592;359,3336;121,7304;0,02971627
0,0145;0,94826;2,33278;359,3707;121,6831;-4,802766E-07
0,01237;0,92979;2,28701;359,4485;121,7816;359,9547
0,00535;0,54;1,3358;359,2583;121,6412;0,005200984
0,00238;0,30603;0,76486;359,3701;121,7233;0,01288052
0,00174;0,26288;0,66097;359,403;121,8204;0,05912578
0,00157;0,24168;0,60609;359,4669;121,7846;0,06579169
0,00085;0,20249;0,50289;359,4312;122,0187;0,08053419
0,00246;0,27315;0,68181;359,4647;121,8485;0,03535457
0,00166;0,26455;0,64001;359,3459;121,7572;0,05327554
-0,00414;0,40521;0,97602;359,2025;121,7011;0,02190224
-0,01568;0,73032;1,76259;359,2493;121,7461;0,01304035
-0,02625;0,94896;2,29524;359,3599;121,7075;359,9844
-0,01946;0,60449;1,45732;359,2405;121,7112;359,9777
-0,01306;0,34399;0,83183;359,2929;121,6891;0,0007391041
-0,01415;0,36802;0,88124;359,3545;121,7471;359,8878
-0,01552;0,37512;0,8989;359,1526;121,6056;359,9532
-0,01892;0,44727;1,06533;359,2299;121,6434;359,9813
-0,02163;0,51457;1,2217;359,3862;121,7182;359,9917
-0,02573;0,62702;1,48403;359,4694;121,6682;0,01530487
-0,02864;0,68242;1,61656;359,2288;121,6891;0,03776506
-0,04572;1,00254;2,37011;359,2471;121,5567;359,9557
-0,07065;1,35782;3,18661;359,236;121,5567;359,9758
-0,08586;1,55994;3,65312;359,2719;121,5307;359,9359
-0,09408;1,64188;3,84946;359,3327;121,5313;359,9445
-0,10658;1,8165;4,25432;359,3962;121,573;359,9061
-0,11259;1,84218;4,32181;359,2969;121,5403;0,02284102
-0,11119;1,83422;4,30297;359,1718;121,4837;0,05584461
-0,1185;1,93693;4,54442;359,283;121,536;0,06490569
-0,1448;2,3047;5,41565;359,2994;121,5599;0,07468166
-0,1363;2,16783;5,09157;359,1518;121,6319;0,1920272
-0,14228;2,34258;5,49687;359,2483;121,6204;0,1561809
-0,14463;2,40528;5,66126;359,2408;121,5675;0,130645
-0,14652;2,40568;5,68212;359,3905;121,6479;0,1114522
-0,13595;2,201;5,23363;359,2483;121,6247;0,07165838
-0,13422;2,14008;5,10143;359,3006;121,6415;0,1379339
-0,14738;2,16793;5,21308;359,3054;121,6632;0,1045323
-0,15001;1,98578;4,77499;359,2725;121,6606;0,1051707
-0,16982;2,03806;4,92129;359,3577;121,6866;0,0442499
-0,16655;1,93544;4,67631;359,3058;121,6732;359,8783
-0,16064;1,89304;4,61661;359,3531;121,6262;359,9134
-0,10519;1,26644;3,12811;359,31;121,6421;0,001869846
-0,1047;1,1652;2,92121;359,224;121,6349;0,0489265
-0,09648;1,05013;2,60232;359,4112;121,7054;359,9715
-0,06396;0,66893;1,6604;359,3996;121,7496;359,9803
-0,03168;0,34177;0,86643;359,2776;121,7608;359,9866
-0,01875;0,20685;0,53895;359,4171;121,7906;-0,0002002469
-0,01591;0,18125;0,47774;359,2185;121,626;0,178248
-0,0126;0,15526;0,41634;359,3344;121,8924;0,01942672
-0,01017;0,13707;0,37324;359,3594;121,9044;0,06847104
-0,0089;0,13896;0,38667;359,4418;121,8908;0,1757609
-0,00667;0,11873;0,34088;359,5167;121,982;0,2874202
-0,00652;0,14961;0,42905;359,4554;122,1261;0,1284061
-0,00971;0,37857;1,03385;359,5516;122,1757;0,08569244
-0,00264;0,16729;0,47262;359,2186;121,9698;0,211758
-0,00103;0,1775;0,50109;359,6808;122,2366;0,06756458
0,00196;0,12326;0,35869;359,5391;122,3142;0,04086988
0,0043;0,15961;0,46027;359,5869;122,2598;0,1015048
0,00536;0,14222;0,41643;359,3871;122,218;0,08098026
0,00554;0,12021;0,35943;359,813;122,4258;359,9641
0,00781;0,16554;0,4765;359,4986;122,4233;0,007920202
0,01179;0,24658;0,68731;359,5005;122,4481;0,009858591
0,01293;0,25398;0,70927;359,526;122,4429;359,9702
0,0129;0,23912;0,67357;359,4908;122,4166;359,9717
0,01113;0,20481;0,58515;359,1815;122,346;0,04507168
0,01059;0,19553;0,56101;359,713;122,4968;359,9356
0,00949;0,17881;0,51731;359,4554;122,4637;359,9705
0,00928;0,16947;0,49422;359,3707;122,3187;0,2434155
0,00834;0,14727;0,43846;359,3967;122,5514;359,7069
0,00887;0,15659;0,46552;359,4832;122,5693;359,9343
0,00823;0,14489;0,43421;359,4321;122,5641;359,9233
0,00855;0,15766;0,46741;359,4009;122,5508;359,8752
0,00714;0,14639;0,43602;358,988;122,4797;359,7342
0,00569;0,10561;0,3366;359,6375;122,7204;359,7769
0,00544;0,10903;0,3441;359,1797;122,6097;359,9218
0,00417;0,08548;0,27786;359,2285;122,6518;359,9899
0,00363;0,06388;0,21563;358,9844;122,6456;0,05944483
0,00406;0,07218;0,23784;359,2019;122,7636;359,9924
0,00437;0,08377;0,26965;359,4954;122,8322;0,1792944
0,00437;0,08537;0,27475;358,8058;122,7597;359,7665
0,00403;0,07691;0,25176;359,2658;122,829;359,9767
