-Infini;+Infini;+Infini;359,2144;121,9052;-2,134635E-07
-Infini;+Infini;+Infini;359,1628;121,61;-8,004981E-08
-Infini;+Infini;+Infini;359,1271;121,6339;-4,536199E-07
-Infini;+Infini;+Infini;359,1294;121,631;3,468855E-07
-Infini;+Infini;+Infini;359,1356;121,6293;-1,334173E-07
-Infini;+Infini;+Infini;359,1349;121,6277;-1,067339E-07
0,01296;0,28505;0,72886;359,589;121,1176;-7,870929E-07
0,01058;0,22869;0,58705;359,5952;121,1168;-1,334055E-07
0,00879;0,1819;0,47105;359,6027;121,1125;2,668107E-08
0,00708;0,13583;0,35875;359,5998;121,1075;0
0,00676;0,12935;0,34239;359,604;121,1046;1,600864E-07
0,00692;0,1272;0,33783;359,6056;121,0988;-3,601943E-07
0,00672;0,12271;0,3279;359,6065;121,094;9,871991E-07
0,00609;0,11066;0,3002;359,6094;121,0915;-4,535778E-07
0,00523;0,09803;0,26934;359,6075;121,0845;-3,601942E-07
0,00506;0,10319;0,28142;359,6124;121,0826;1,200647E-07
0,00486;0,10341;0,28225;359,6111;121,0757;-1,334052E-08
0,00529;0,11381;0,30712;359,6081;121,0704;2,001079E-07
0,00583;0,12344;0,3293;359,6143;121,0698;-2,534698E-07
0,00526;0,1076;0,29092;359,6084;121,0665;-4,135562E-07
0,00489;0,09355;0,25805;359,6055;121,0648;-4,802591E-07
0,00441;0,08384;0,23601;359,6053;121,0677;-2,934916E-07
0,0042;0,0704;0,20387;359,6021;121,0682;0
0,00446;0,08058;0,22844;359,6001;121,0702;1,867675E-07
0,00428;0,07002;0,20331;359,5934;121,0731;-2,401299E-07
0,00422;0,06357;0,18891;359,5928;121,076;-4,669193E-07
0,00438;0,0663;0,19538;359,5875;121,0751;-1,334056E-07
0,00431;0,06061;0,18293;359,5859;121,0766;-6,67028E-08
0,00453;0,06089;0,18479;359,5906;121,079;1,867677E-07
0,00484;0,06268;0,19099;359,5893;121,0811;-3,335139E-07
0,00456;0,06286;0,19283;359,5912;121,0817;-3,86876E-07
0,00473;0,06397;0,19424;359,5918;121,0815;-6,670275E-08
0,00529;0,06271;0,19442;359,5956;121,0874;2,93492E-07
0,0056;0,07045;0,21421;359,5886;121,0859;6,136656E-07
0,00598;0,07706;0,2316;359,5945;121,0877;-5,336219E-07
0,00548;0,0799;0,23714;359,5952;121,0874;-5,736435E-07
0,00538;0,06911;0,21044;359,5953;121,0883;9,338383E-08
0,00448;0,0619;0,19283;359,5941;121,0896;-5,60303E-07
0,00515;0,07694;0,23007;359,5941;121,0935;-1,46746E-07
0,00392;0,06266;0,19299;359,5895;121,1003;1,467461E-07
0,00371;0,06369;0,19447;359,5867;121,1053;-6,136659E-07
0,00345;0,06094;0,18812;359,5839;121,1059;-3,201735E-07
0,00342;0,06091;0,18821;359,5821;121,1075;6,003255E-07
0,00354;0,06822;0,20583;359,5785;121,1086;1,334058E-07
0,00356;0,06759;0,20426;359,5792;121,1122;-3,201738E-07
0,00409;0,08612;0,24946;359,5757;121,11;-1,200652E-06
0,00419;0,09675;0,27474;359,5771;121,1118;1,067246E-07
0,00427;0,10377;0,29105;359,5747;121,1114;-3,468551E-07
0,0042;0,10338;0,28964;359,5757;121,1123;-6,803696E-07
0,00413;0,10417;0,29148;359,5793;121,1167;-1,600869E-07
0,00429;0,11142;0,30841;359,5791;121,1156;-2,801521E-07
0,00423;0,11073;0,30642;359,5799;121,1172;8,004342E-08
0,00455;0,12545;0,34242;359,579;121,1157;4,135578E-07
0,00435;0,11929;0,32646;359,5798;121,1168;4,002172E-07
0,00417;0,11676;0,31971;359,5775;121,1154;-4,402389E-07
0,0039;0,11039;0,30461;359,5749;121,1132;-2,668116E-07
0,00394;0,11005;0,30416;359,572;121,1154;-1,334059E-08
0,00385;0,10872;0,30181;359,5734;121,1179;4,135581E-07
0,00391;0,10905;0,30346;359,5722;121,119;8,271163E-07
0,00482;0,12777;0,35154;359,5703;121,1198;-4,802612E-07
0,00568;0,14567;0,39834;359,5658;121,1231;-3,201743E-07
0,00534;0,13679;0,37588;359,5666;121,1256;3,468555E-07
0,00515;0,12983;0,35827;359,5691;121,1243;-2,668118E-08
0,00569;0,14016;0,3853;359,5708;121,1266;-2,134494E-07
0,00606;0,14757;0,40365;359,5677;121,1296;4,26899E-07
0,00601;0,14236;0,38913;359,5706;121,1266;2,801524E-07
0,00526;0,10736;0,29986;359,5689;121,126;3,068335E-07
0,0049;0,09827;0,27634;359,5651;121,1239;5,469644E-07
0,00537;0,11139;0,30915;359,5639;121,1244;4,402398E-07
0,00487;0,10001;0,28164;359,5638;121,123;-5,33624E-08
0,00454;0,0917;0,26133;359,5606;121,119;2,534715E-07
0,00483;0,09961;0,28212;359,5608;121,1171;1,867685E-07
0,00519;0,10176;0,28774;359,5588;121,11;8,137771E-07
0,005;0,09565;0,2717;359,5583;121,1075;-2,934934E-07
0,00511;0,09367;0,2665;359,5573;121,1048;-2,134498E-07
0,00531;0,09618;0,27382;359,5552;121,1033;3,868779E-07
0,00521;0,09244;0,26535;359,5526;121,1001;3,335155E-07
0,00544;0,09643;0,2751;359,5516;121,0978;-1,334062E-08
0,00566;0,09578;0,27375;359,5511;121,0959;3,068344E-07
0,00634;0,10727;0,30316;359,5494;121,0956;-4,669219E-07
0,00651;0,11028;0,31053;359,5503;121,0937;-2,934937E-07
0,00664;0,11215;0,31449;359,546;121,0915;5,46966E-07
0,00663;0,11191;0,3148;359,5461;121,0904;1,334063E-07
0,00666;0,11216;0,31656;359,5459;121,0901;4,269003E-07
0,00745;0,12853;0,35902;359,5432;121,0883;6,003285E-07
0,00789;0,13491;0,37513;359,5456;121,0907;-5,336253E-08
0,00975;0,17472;0,47538;359,5438;121,0876;-4,002191E-08
0,01103;0,19778;0,53539;359,544;121,0882;4,402409E-07
0,01196;0,21751;0,5863;359,5441;121,0831;6,670317E-08
0,01108;0,20479;0,55514;359,5448;121,0836;-6,136692E-07
0,01282;0,24154;0,64689;359,5449;121,0819;-1,334064E-08
0,01347;0,24731;0,66217;359,5445;121,0808;1,867689E-07
0,01622;0,3092;0,81303;359,5422;121,0804;2,001096E-07
0,02014;0,37854;0,99138;359,5429;121,0816;4,135597E-07
0,01911;0,37371;0,973;359,5407;121,0843;-1,334064E-07
0,01816;0,35326;0,92203;359,5403;121,0841;5,469664E-07
0,01826;0,34327;0,89707;359,5392;121,0847;6,00329E-07
0,01614;0,31167;0,81853;359,5388;121,0862;-2,668129E-08
0,01478;0,28775;0,75799;359,5386;121,0873;1,334065E-07
0,01331;0,26441;0,69888;359,5396;121,0874;-4,669224E-07
0,01263;0,24887;0,65979;359,54;121,0855;-1,86769E-07
0,01234;0,24514;0,6501;359,5422;121,089;6,136694E-07
0,01159;0,22852;0,60927;359,5417;121,0908;5,336255E-08
0,01109;0,21691;0,57983;359,5405;121,0893;4,135599E-07
0,01206;0,22809;0,61017;359,5414;121,0913;6,136694E-07
0,01179;0,2224;0,59686;359,5434;121,0926;-3,468566E-07
0,01341;0,2788;0,74049;359,5423;121,0922;6,67032E-08
0,01231;0,25034;0,66829;359,544;121,0938;3,068346E-07
0,01177;0,23808;0,63789;359,5457;121,0931;-1,200657E-07
0,01027;0,20487;0,55352;359,545;121,0916;1,46747E-07
0,00962;0,18901;0,51373;359,545;121,0923;5,069441E-07
0,00905;0,175;0,47885;359,5443;121,0917;8,00438E-08
0,01125;0,22614;0,6047;359,5432;121,0909;-9,338446E-08
0,00778;0,16084;0,44353;359,5447;121,0896;-2,668127E-07
0,00692;0,15003;0,41627;359,5433;121,0882;0
0,00603;0,13109;0,36917;359,5454;121,0865;-6,670316E-08
0,00569;0,11671;0,33342;359,548;121,0847;-4,802627E-07
0,00522;0,10087;0,29415;359,5478;121,082;-3,335157E-07
0,00533;0,10359;0,3007;359,5497;121,081;5,736469E-07
0,00513;0,0966;0,28292;359,5511;121,08;-1,467468E-07
0,00541;0,10771;0,31093;359,5527;121,0791;-2,668124E-07
0,00514;0,09942;0,29036;359,5586;121,0781;-1,334061E-08
0,00496;0,09589;0,28173;359,5621;121,0768;3,201744E-07
0,00501;0,09559;0,28107;359,5694;121,0743;-4,135582E-07
0,00474;0,08333001;0,24967;359,5712;121,0718;1,467464E-07
0,00486;0,08531;0,25442;359,5721;121,0695;-4,002176E-08
0,00494;0,08585;0,25508;359,5742;121,0676;8,004348E-08
0,0048;0,08258;0,24569;359,5726;121,0663;3,868769E-07
0,00515;0,09637;0,27944;359,5746;121,0654;1,200652E-07
0,00633;0,13096;0,3662;359,5729;121,0658;-1,334058E-08
0,00707;0,154;0,42295;359,5746;121,0664;1,067246E-07
0,00867;0,21549;0,57478;359,5749;121,0669;6,67029E-08
0,00883;0,22497;0,5974;359,5695;121,0678;0
0,00901;0,24459;0,64538;359,5704;121,0682;4,135582E-07
0,00923;0,26502;0,6981;359,5695;121,0692;6,8037E-07
0,008239999;0,24636;0,65351;359,5668;121,068;2,934931E-07
0,00754;0,23251;0,61991;359,5691;121,0668;3,468553E-07
0,00781;0,25955;0,6893;359,567;121,0642;6,403485E-07
0,00696;0,23275;0,62346;359,5664;121,0616;5,336237E-08
0,00561;0,17782;0,48749;359,5707;121,0602;4,5358E-07
0,00501;0,15273;0,42617;359,5723;121,0594;4,135581E-07
0,00471;0,14223;0,4007;359,5732;121,0587;0
0,00507;0,16164;0,45004;359,5762;121,0589;3,735362E-07
0,00551;0,1796;0,49576;359,5793;121,0591;-1,734274E-07
0,00575;0,17987;0,49669;359,582;121,0587;-9,071586E-07
0,00648;0,19961;0,54573;359,5868;121,0613;9,338391E-08
0,00732;0,23799;0,64343;359,5866;121,0639;-1,867679E-07
0,00798;0,25716;0,69233;359,5937;121,0641;4,402381E-07
0,00937;0,28773;0,76817;359,5951;121,0661;-3,735353E-07
0,00773;0,21;0,57349;359,5959;121,0668;4,535785E-07
0,00713;0,18113;0,50081;359,5972;121,0673;2,668108E-07
0,00675;0,16226;0,45102;359,5982;121,0678;3,068324E-07
0,01142;0,26797;0,71544;359,5989;121,0685;6,67027E-08
0,009319999;0,22014;0,59644;359,5999;121,0695;2,001081E-07
0,00744;0,17235;0,47357;359,6003;121,0709;-1,467459E-07
0,00689;0,14601;0,40745;359,6038;121,0732;4,268971E-07
0,00553;0,09734;0,28412;359,6041;121,0735;5,736429E-07
0,00508;0,08482;0,25287;359,607;121,0754;-4,669185E-07
0,00479;0,08076999;0,24153;359,6094;121,0766;4,002156E-08
0,00512;0,09455001;0,27511;359,6069;121,074;-1,200647E-07
0,00508;0,09722;0,2802;359,6092;121,0753;-9,338366E-08
0,00514;0,10114;0,29069;359,6118;121,076;4,002156E-08
0,00461;0,09029;0,26307;359,6157;121,079;-7,470687E-07
0,00456;0,09357;0,26965;359,6169;121,0767;-3,068317E-07
0,00456;0,1003;0,2858;359,6191;121,079;-2,534697E-07
0,00411;0,09978;0,28249;359,6193;121,0803;3,468531E-07
0,00385;0,10252;0,28857;359,6171;121,0827;-6,136635E-07
0,00353;0,09880999;0,27781;359,6174;121,083;1,467456E-07
0,0035;0,09963;0,27931;359,6172;121,0863;2,001076E-07
0,00337;0,0914;0,25824;359,6168;121,0888;-4,802584E-07
0,00382;0,09251;0,26122;359,6158;121,0928;6,670258E-08
0,00391;0,08745;0,24787;359,6162;121,093;3,335128E-07
0,00447;0,08826;0,25048;359,6167;121,0982;1,867671E-07
0,00487;0,08802;0,25057;359,6195;121,0998;7,33728E-07
0,00539;0,09074;0,2579;359,6209;121,1014;-1,734266E-07
0,0058;0,09516;0,27013;359,6214;121,1013;5,736417E-07
0,00602;0,09581;0,27221;359,6237;121,1023;-4,00215E-07
0,00629;0,09657;0,2756;359,625;121,1008;-5,469604E-07
0,00624;0,09614;0,27475;359,6278;121,1011;4,535768E-07
0,00568;0,08738;0,25376;359,6325;121,1008;5,336195E-08
0,00576;0,08865;0,25755;359,637;121,0954;8,271098E-07
0,00526;0,08735;0,25425;359,6402;121,093;4,535762E-07
0,00494;0,08627;0,25092;359,6419;121,0915;1,734261E-07
0,00473;0,09031;0,2615;359,6455;121,0901;-1,200642E-07
0,00444;0,0887;0,25736;359,6502;121,0926;1,067237E-07
0,00387;0,08091;0,23716;359,6501;121,0897;5,336184E-08
0,00369;0,08128;0,23725;359,6564;121,0914;5,202776E-07
0,00338;0,075;0,22162;359,6564;121,0914;5,202776E-07
0,00339;0,07245;0,21536;359,6611;121,0932;7,737459E-07
0,00366;0,07368;0,21877;359,6606;121,0907;-4,002134E-07
0,00372;0,06823;0,20602;359,6614;121,09;1,467449E-07
0,00387;0,06886;0,20755;359,6628;121,0909;2,534684E-07
0,00348;0,0607;0,18786;359,6634;121,09;-1,734258E-07
0,00342;0,06179;0,18967;359,6652;121,085;1,734258E-07
0,0036;0,06241;0,19134;359,6676;121,081;3,868727E-07
0,00389;0,06274;0,19313;359,6676;121,081;3,868727E-07
0,00356;0,06058;0,18789;359,67;121,0731;-5,20277E-07
0,00378;0,06697;0,20401;359,6806;121,0698;-6,003189E-07
0,0038;0,07145;0,21523;359,6784;121,0655;4,402339E-07
0,00382;0,07746;0,23028;359,6855;121,0666;5,869782E-07
0,00376;0,08081;0,23807;359,6871;121,0662;-2,134466E-07
0,00412;0,0965;0,27648;359,69;121,0671;-2,134465E-07
0,00422;0,09891;0,2825;359,6885;121,0683;-3,201698E-07
0,00424;0,09389;0,27052;359,683;121,0679;4,535742E-07
0,00432;0,09182;0,26679;359,682;121,0719;1,200638E-07
0,00423;0,08873;0,25981;359,6803;121,0799;4,669147E-07
0,00493;0,08679;0,25852;359,6776;121,0817;-9,338297E-08
0,00564;0,09842;0,29074;359,6753;121,0809;5,60298E-07
0,00511;0,09973;0,29247;359,675;121,0854;3,335107E-07
0,00512;0,10538;0,30607;359,6725;121,0852;-4,268938E-07
0,0043;0,10424;0,30222;359,6703;121,0867;-8,804685E-07
0,00471;0,10678;0,31145;359,6691;121,0874;2,401278E-07
0,0047;0,12104;0,34723;359,6735;121,0902;-1,734256E-07
0,00506;0,14355;0,40442;359,6714;121,0907;2,668087E-08
0,0058;0,17338;0,47954;359,6734;121,0926;-4,002129E-07
0,00632;0,19664;0,5389;359,672;121,0928;6,670215E-08
0,00629;0,21085;0,57489;359,6719;121,0951;-6,803619E-07
0,00604;0,21832;0,59308;359,669;121,1016;-4,935961E-07
0,00603;0,22067;0,59832;359,6687;121,1004;-4,802557E-07
0,00595;0,21733;0,58931;359,6656;121,1009;2,934897E-07
0,00638;0,22841;0,61631;359,6641;121,1038;-5,336177E-08
0,0064;0,22848;0,61471;359,6644;121,1058;-1,734257E-07
0,00667;0,23231;0,62247;359,6619;121,1087;-6,670223E-08
0,00708;0,24992;0,66612;359,6608;121,1104;7,47065E-07
0,00673;0,24274;0,64836;359,6579;121,1134;-4,669157E-07
0,00642;0,23279;0,62276;359,6582;121,1141;-2,267876E-07
0,00625;0,22102;0,59297;359,6485;121,1156;4,002139E-08
0,00625;0,21161;0,56829;359,6475;121,116;5,20278E-07
0,00593;0,19779;0,53293;359,6434;121,1161;2,534689E-07
0,00603;0,19935;0,53595;359,6421;121,1163;-8,004284E-08
0,00695;0,23872;0,6309;359,6403;121,1149;-4,002142E-08
0,00673;0,22252;0,59095;359,6377;121,1128;2,801501E-07
0,00664;0,21775;0,57992;359,6358;121,1109;2,934906E-07
0,00617;0,18789;0,5052;359,6346;121,1099;6,536836E-07
0,00647;0,18872;0,50587;359,6354;121,1109;3,868739E-07
0,00654;0,18007;0,48346;359,6346;121,114;6,670242E-08
0,00711;0,18875;0,5035;359,6316;121,1154;6,670246E-08
0,00771;0,20211;0,53569;359,6295;121,1187;7,203865E-07
0,00868;0,21971;0,57784;359,6242;121,1236;-3,335125E-07
0,00956;0,23554;0,61602;359,6189;121,1245;7,33728E-07
0,009819999;0,23956;0,62539;359,6182;121,1291;3,201722E-07
0,009670001;0,23299;0,60874;359,6163;121,1308;-4,002153E-08
0,00906;0,21305;0,55831;359,6142;121,1323;2,934913E-07
0,00754;0,18782;0,50019;359,6121;121,1326;4,002155E-07
0,00665;0,15193;0,41042;359,6116;121,134;-2,534699E-07
0,00828;0,23212;0,61045;359,6107;121,1364;2,668104E-07
0,00792;0,2897;0,77604;359,6058;121,1365;9,33837E-08
0,09477;0,61813;2,29015;359,604;121,1358;2,668106E-08
4E-05;0,37024;2,34568;359,6034;121,1334;7,604105E-07
-0,09057;0,32703;2,3545;359,6007;121,1299;2,00108E-07
-0,02095;0,3274;2,3537;359,6023;121,1297;8,004319E-08
0,00533;0,02024;0,21568;359,6006;121,1281;-6,670268E-08
0,01816;0,12244;0,58351;359,5997;121,1283;8,004322E-08
0,03114;0,31529;1,00832;359,5946;121,1255;5,33622E-08
0,07912999;1,16542;3,16017;359,5943;121,1246;-6,270056E-07
0,06825;1,03341;2,67032;359,5932;121,1233;-5,869841E-07
0,0172;0,2703;0,70539;359,5963;121,1244;-7,60411E-07
0,01161;0,18205;0,48509;359,597;121,1233;3,868757E-07
0,01041;0,13859;0,38296;359,599;121,1197;-4,002162E-08
0,00676;0,10848;0,30607;359,6005;121,1169;-4,268973E-07
0,0065;0,09945;0,28096;359,5995;121,1144;2,401297E-07
0,00571;0,11039;0,30314;359,5992;121,1092;1,334054E-08
0,00471;0,10505;0,28694;359,5981;121,1062;-7,737513E-07
0,00427;0,1178;0,31565;359,5964;121,1012;-1,334054E-08
0,00387;0,08708;0,24235;359,5982;121,1009;2,134487E-07
0,00359;0,08457;0,2368;359,5986;121,1012;8,938161E-07
0,00376;0,08723;0,24341;359,5981;121,0978;4,002162E-07
0,00469;0,10989;0,29915;359,5973;121,0973;-3,20173E-07
0,00535;0,12196;0,32968;359,598;121,0968;-2,267893E-07
0,00632;0,14485;0,38624;359,5993;121,0926;-8,004326E-08
0,00669;0,15005;0,40086;359,5988;121,0932;1,334054E-08
0,00746;0,16758;0,44505;359,5986;121,0963;-2,001081E-07
0,00805;0,18244;0,48413;359,5984;121,0977;-4,936E-07
-0,01716;0,17205;0,48949;359,5966;121,0957;-1,46746E-07
0,0095;0,19125;0,51138;359,5987;121,0966;-2,401297E-07
0,00805;0,16011;0,43304;359,5964;121,0955;8,938164E-07
0,0084;0,16583;0,44897;359,5952;121,0952;3,735353E-07
0,00549;0,10719;0,29917;359,5947;121,0943;9,338383E-08
0,00625;0,12611;0,34742;359,5953;121,0947;-9,605193E-07
0,00637;0,12734;0,35193;359,591;121,0946;-9,338387E-08
0,00622;0,12282;0,34049;359,5903;121,0932;-1,067244E-07
0,00609;0,11744;0,32715;359,5865;121,0928;-3,868763E-07
0,00576;0,10859;0,30424;359,5851;121,0927;0
0,00678;0,12228;0,34058;359,5828;121,0906;2,134491E-07
0,0061;0,11114;0,31145;359,5821;121,0888;1,334057E-08
0,00724;0,13572;0,37464;359,5848;121,0882;-3,335141E-07
0,00688;0,12916;0,35767;359,5801;121,0845;-1,334057E-08
0,00664;0,12539;0,34783;359,582;121,0831;-5,336227E-08
0,0065;0,12868;0,35479;359,5829;121,0791;3,735359E-07
0,00607;0,12179;0,33588;359,5831;121,0766;-8,004339E-07
0,00632;0,13385;0,3656;359,5848;121,0753;-6,003253E-07
0,00605;0,13314;0,36269;359,5874;121,0733;1,334056E-08
0,00598;0,13933;0,37806;359,5916;121,0728;1,867677E-07
0,00525;0,1324;0,35966;359,5945;121,0701;2,401299E-07
0,00535;0,13454;0,36554;359,5959;121,0667;9,605193E-07
0,00503;0,12615;0,34405;359,5969;121,0636;2,134487E-07
0,00504;0,12883;0,35037;359,5971;121,0588;2,401298E-07
0,00446;0,1196;0,32669;359,5953;121,0499;1,46746E-07
0,00409;0,11872;0,32502;359,5921;121,0453;-2,801515E-07
0,00344;0,1014;0,28215;359,5905;121,0416;-2,534705E-07
0,00325;0,09526;0,26809;359,5898;121,0369;-2,801517E-07
0,00317;0,08607;0,24677;359,5872;121,0305;-4,002167E-07
0,00318;0,08613;0,24788;359,5867;121,0278;3,068329E-07
0,00344;0,08128;0,23667;359,5861;121,0245;-5,736442E-07
0,00337;0,07736;0,22717;359,583;121,0188;-3,868764E-07
0,00379;0,09245;0,26632;359,5829;121,0171;-1,334057E-07
0,00356;0,10882;0,30653;359,5851;121,0171;2,401302E-07
0,00331;0,10246;0,2901;359,5852;121,0139;-3,201735E-07
0,00339;0,10516;0,29664;359,5866;121,014;1,867678E-07
0,00336;0,10378;0,29261;359,5876;121,0136;-1,20065E-07
0,00337;0,10684;0,29973;359,5884;121,015;0
0,00333;0,11076;0,30909;359,5893;121,0161;-2,001083E-07
0,00309;0,10877;0,30333;359,5921;121,0215;7,604115E-07
0,00285;0,10802;0,30123;359,5936;121,0218;-2,93492E-07
0,0028;0,12903;0,35373;359,5961;121,0244;1,46746E-07
0,00242;0,11606;0,32086;359,5945;121,0238;3,468543E-07
0,00228;0,10794;0,30072;359,5938;121,0238;6,136652E-07
0,00224;0,10526;0,29398;359,5952;121,0245;6,670274E-08
0,00226;0,10439;0,29178;359,5951;121,027;3,468542E-07
0,00325;0,11348;0,31715;359,5953;121,0281;-5,336218E-08
0,00342;0,11401;0,3187;359,5965;121,0289;2,668108E-07
0,00348;0,11923;0,33114;359,5989;121,0318;-3,20173E-07
0,00379;0,12191;0,3382;359,6005;121,0345;-6,003241E-07
0,00377;0,12208;0,33813;359,6018;121,0375;-4,002161E-08
0,00392;0,12554;0,34631;359,6031;121,042;2,934918E-07
0,00386;0,12011;0,33279;359,6041;121,0446;-5,202807E-07
0,00389;0,12114;0,33492;359,6067;121,048;-3,068322E-07
0,00402;0,1245;0,34297;359,6109;121,0541;4,669183E-07
0,00415;0,12944;0,35519;359,6186;121,0638;6,003228E-07
0,00405;0,13152;0,36026;359,6186;121,0638;6,003228E-07
0,00408;0,13582;0,37076;359,6206;121,0692;-3,335126E-07
0,00476;0,1466;0,39707;359,6221;121,0715;-7,070465E-07
0,00439;0,14432;0,39197;359,6243;121,0716;5,60301E-07
0,00393;0,14028;0,38275;359,6246;121,0717;5,3362E-08
0,00358;0,13584;0,37188;359,6264;121,0699;2,668099E-08
0,00341;0,13874;0,37957;359,6274;121,0687;3,335124E-07
0,00348;0,14018;0,38393;359,6285;121,0671;-2,801503E-07
0,00328;0,13381;0,36931;359,6305;121,0661;1,600859E-07
0,00317;0,12662;0,35211;359,6337;121,0662;1,867668E-07
0,00299;0,11554;0,32484;359,635;121,0658;-9,338338E-08
0,00315;0,10032;0,28758;359,6374;121,0689;-4,535763E-07
0,00287;0,08401;0,24774;359,6374;121,0689;-4,535763E-07
0,00272;0,07761;0,23188;359,6428;121,0738;-4,935974E-07
0,0026;0,07892;0,23617;359,6439;121,0757;-8,671307E-07
0,00278;0,07788;0,23443;359,6491;121,0789;-1,334046E-08
0,00258;0,07015;0,21523;359,6466;121,0771;4,669163E-07
0,00277;0,07803;0,23519;359,6549;121,0815;2,267877E-07
0,00284;0,08744;0,25872;359,6592;121,0826;-5,336181E-08
0,00318;0,10181;0,29344;359,6601;121,0826;-2,801494E-07
0,00328;0,10875;0,31027;359,6614;121,0816;-2,668089E-08
0,00323;0,10921;0,31185;359,6609;121,0797;-4,268942E-07
0,00315;0,11131;0,31772;359,6606;121,0798;1,600854E-07
0,00331;0,12096;0,34205;359,6601;121,0798;3,335112E-07
0,00322;0,12092;0,34237;359,6587;121,0818;3,86873E-07
0,00303;0,12529;0,3531;359,658;121,0844;1,867663E-07
0,00283;0,11909;0,33886;359,657;121,0863;-2,534686E-07
0,00303;0,12995;0,3657;359,6559;121,0856;1,734259E-07
0,00329;0,13951;0,38906;359,6603;121,0886;3,86873E-07
0,00327;0,13939;0,38891;359,6591;121,087;3,068304E-07
0,00308;0,13469;0,37837;359,6536;121,0846;4,669159E-07
0,00333;0,13774;0,38583;359,6531;121,0853;1,067237E-07
0,00397;0,15304;0,42291;359,6511;121,0847;0
0,00528;0,19247;0,51666;359,6478;121,0854;1,734261E-07
0,0051;0,18458;0,49861;359,644;121,0861;3,068308E-07
0,00545;0,18022;0,4878;359,6433;121,0847;5,069379E-07
0,00577;0,18626;0,50255;359,6398;121,0839;0
0,00609;0,18975;0,51033;359,6388;121,0817;-1,067238E-07
0,00625;0,18728;0,50376;359,6334;121,0792;4,135551E-07
0,00704;0,19739;0,52821;359,6317;121,0749;3,068313E-07
0,0075;0,20569;0,54817;359,6293;121,0723;4,002147E-08
0,00742;0,20555;0,5476;359,6274;121,0721;-9,338346E-08
0,00776;0,20914;0,55547;359,6233;121,0714;-1,60086E-07
0,008189999;0,22083;0,58404;359,6193;121,0705;-5,202797E-07
0,00869;0,23168;0,61079;359,6155;121,0707;-1,734267E-07
0,01257;0,32266;0,82937;359,61;121,0716;3,601941E-07
0,0132;0,33499;0,85844;359,6064;121,0748;2,934916E-07
0,01173;0,3171;0,8166;359,6048;121,078;-2,934917E-07
0,009819999;0,28928;0,74938;359,6019;121,0799;-8,004321E-08
0,00899;0,27349;0,71068;359,5985;121,0831;6,670271E-08
0,00875;0,26478;0,69019;359,5918;121,0911;-5,736437E-07
0,00855;0,26391;0,68804;359,5901;121,0949;4,402383E-07
0,00837;0,26938;0,70144;359,586;121,0991;2,267895E-07
0,00817;0,26808;0,69768;359,5857;121,1054;-5,336224E-07
0,00756;0,25372;0,66079;359,5807;121,1131;4,002171E-08
0,0069;0,23918;0,62417;359,5844;121,1179;1,600867E-07
0,00522;0,21179;0,55733;359,5787;121,12;-4,535796E-07
0,00548;0,22986;0,59933;359,5799;121,1245;-1,067246E-07
0,00601;0,24538;0,63514;359,5779;121,1292;9,872026E-07
0,00758;0,28964;0,74289;359,5699;121,1362;1,467465E-07
0,0069;0,26725;0,68846;359,5649;121,1381;-1,33406E-08
0,00732;0,26314;0,67879;359,5574;121,1422;1,734279E-07
0,00744;0,26205;0,67526;359,5539;121,1441;-1,73428E-07
0,01054;0,33549;0,84595;359,5352;121,1533;4,402415E-07
0,01138;0,3514;0,88251;359,5358;121,1578;-3,201756E-07
0,01152;0,35044;0,88041;359,5279;121,1604;1,334067E-08
0,01211;0,36192;0,90757;359,5155;121,1663;-5,20287E-07
0,01173;0,31537;0,80017;359,5104;121,1702;2,801547E-07
0,01123;0,31548;0,801;359,5052;121,1746;-2,267921E-07
0,01128;0,31671;0,80202;359,5021;121,1799;3,601993E-07
0,01169;0,32423;0,81839;359,4942;121,1814;2,934961E-07
0,01229;0,33338;0,83752;359,4897;121,1884;-5,202888E-07
0,01212;0,32498;0,8178;359,4816;121,1928;1,600891E-07
0,01374;0,34776;0,86969;359,4737;121,1986;4,269048E-07
0,01375;0,34765;0,86931;359,46;121,214;-6,136771E-07
0,01464;0,36207;0,89994;359,4555;121,2287;5,336327E-08
0,01452;0,35441;0,87927;359,4483;121,2477;2,40135E-07
0,01562;0,36675;0,90463;359,4493;121,269;0
0,01551;0,35559;0,87749;359,4511;121,2989;1,867715E-07
0,01576;0,39129;0,95458;359,4597;121,3303;1,867713E-07
0,01382;0,37493;0,91231;359,4829;121,4059;3,201781E-07
0,0108;0,35331;0,85933;359,4889;121,4435;-1,467482E-07
0,00651;0,2576;0,63185;359,5016;121,5247;1,200665E-07
0,00658;0,23762;0,58802;359,5043;121,5622;-3,468585E-07
0,00731;0,21538;0,54056;359,514;121,6007;5,336277E-08
0,00998;0,2482;0,62158;359,5195;121,6259;-2,668136E-08
0,01347;0,27316;0,68365;359,5253;121,6434;-4,402421E-07
0,01565;0,27973;0,70467;359,531;121,6592;4,402417E-07
0,01847;0,26437;0,67826;359,5386;121,6701;-3,068349E-07
0,02282;0,28915;0,74497;359,5472;121,6783;-6,270097E-07
0,02444;0,28695;0,7426;359,5674;121,6897;-1,093929E-06
0,02618;0,24722;0,65018;359,5659;121,6936;-3,335149E-07
0,02627;0,24867;0,65392;359,5629;121,6964;1,33406E-08
